TransaccionID,TarjetaID,ComercioID,FechaHora,Monto,Ciudad,Canal
TRX023893,641,18,2025-07-08 04:15:35,3.39,Lima,ATM
TRX023894,2728,26,2025-07-17 15:51:52,33.68,Arequipa,ATM
TRX023895,1908,47,2026-05-20 14:21:04,177.68,Arequipa,POS
TRX023896,82,53,2026-01-20 22:47:55,225.29,Arequipa,ATM
TRX023897,1233,47,2025-11-15 14:04:47,255.58,Lima,ATM
TRX023898,2648,49,2025-07-23 07:12:35,30.06,Trujillo,ATM
TRX023899,363,4,2025-12-14 06:40:55,63.8,Piura,Web
TRX023900,1921,68,2026-06-09 12:42:11,177.28,Trujillo,App
TRX023901,2893,76,2026-02-11 06:25:18,87.19,Trujillo,POS
TRX023902,1396,19,2025-12-08 22:16:25,114.6,Trujillo,Web
TRX023903,1830,45,2026-05-26 03:53:47,124.62,Arequipa,ATM
TRX023904,1125,66,2026-03-08 15:50:50,329.19,Piura,POS
TRX023905,2547,17,2025-08-17 18:13:25,37.6,Cusco,Web
TRX023906,2151,32,2026-04-20 21:28:03,229.54,Piura,App
TRX023907,263,47,2025-10-27 02:35:16,136.49,Trujillo,ATM
TRX023908,432,85,2026-06-11 22:26:57,66.97,Trujillo,POS
TRX023909,1550,94,2025-10-18 19:51:04,276.92,Piura,App
TRX023910,1535,82,2025-09-06 17:48:02,61.4,Arequipa,ATM
TRX023911,414,4,2025-09-19 13:16:47,60.3,Trujillo,ATM
TRX023912,712,74,2026-01-29 06:29:48,53.8,Cusco,POS
TRX023913,1825,62,2025-11-07 04:15:07,114.07,Piura,App
TRX023914,2683,55,2025-09-21 20:07:34,85.18,Arequipa,ATM
TRX023915,1996,75,2025-07-20 20:31:43,41.4,Lima,Web
TRX023916,345,98,2026-01-01 23:20:22,108.49,Cusco,App
TRX023917,1537,27,2025-10-02 09:34:24,25.51,Cusco,Web
TRX023918,136,34,2026-02-11 18:58:10,100.78,Lima,POS
TRX023919,64,12,2026-05-04 06:00:01,42.55,Piura,POS
TRX023920,2898,39,2025-07-26 17:11:01,315.19,Arequipa,Web
TRX023921,1967,33,2025-12-29 23:44:31,72.45,Arequipa,ATM
TRX023922,1846,14,2026-04-04 09:30:05,286.97,Cusco,App
TRX023923,1147,38,2025-11-25 00:55:35,241.27,Arequipa,App
TRX023924,1475,100,2025-07-11 19:07:44,196.88,Arequipa,App
TRX023925,2734,68,2025-07-14 08:26:30,75.93,Cusco,POS
TRX023926,1589,96,2026-02-14 06:39:15,154.85,Piura,Web
TRX023927,1090,59,2025-09-22 20:02:50,103.56,Arequipa,Web
TRX023928,1093,15,2026-01-08 05:12:43,64.12,Arequipa,POS
TRX023929,231,17,2026-03-14 05:00:06,63.23,Lima,App
TRX023930,2378,49,2025-08-03 22:15:09,332.13,Arequipa,App
TRX023931,1052,27,2025-09-11 08:32:39,112.51,Trujillo,Web
TRX023932,492,13,2026-01-22 10:26:47,106.87,Trujillo,App
TRX023933,745,6,2026-05-25 12:37:50,25.08,Cusco,App
TRX023934,2875,35,2025-11-25 09:53:36,288.39,Cusco,App
TRX023935,422,48,2025-11-20 07:44:57,320.84,Lima,ATM
TRX023936,1852,70,2026-05-12 05:19:44,77.06,Trujillo,Web
TRX023937,2498,28,2025-09-16 18:32:46,40.17,Cusco,ATM
TRX023938,2413,80,2025-06-22 18:20:33,35.67,Arequipa,ATM
TRX023939,1463,43,2025-10-06 12:39:44,34.9,Lima,App
TRX023940,582,76,2025-11-22 07:48:32,242.65,Piura,App
TRX023941,2900,2,2025-07-13 07:33:00,51.35,Cusco,Web
TRX023942,179,9,2025-09-16 03:39:59,148.3,Arequipa,App
TRX023943,283,96,2026-01-28 05:33:00,102.84,Cusco,POS
TRX023944,2728,21,2025-11-06 17:43:38,57.35,Lima,ATM
TRX023945,19,39,2025-09-06 11:55:41,14.49,Arequipa,ATM
TRX023946,2501,35,2025-11-03 07:55:03,129.17,Lima,App
TRX023947,4,28,2025-10-13 11:41:56,8.28,Trujillo,Web
TRX023948,85,26,2026-04-21 08:55:04,36.16,Piura,Web
TRX023949,1630,33,2025-07-08 09:39:06,28.1,Cusco,App
TRX023950,540,71,2025-12-30 07:41:57,7.67,Lima,Web
TRX023951,661,81,2025-07-17 04:35:10,249.93,Cusco,ATM
TRX023952,2067,80,2025-06-30 08:33:18,166.8,Piura,Web
TRX023953,1900,54,2025-09-30 23:07:56,89.18,Piura,Web
TRX023954,2017,57,2025-12-19 14:15:55,27.93,Lima,ATM
TRX023955,430,86,2026-01-15 13:54:23,140.92,Trujillo,App
TRX023956,649,52,2025-06-24 23:27:37,15.5,Arequipa,POS
TRX023957,1544,37,2025-06-24 04:05:14,12.98,Arequipa,App
TRX023958,1435,66,2026-02-07 02:53:32,200.6,Arequipa,ATM
TRX023959,499,63,2026-05-22 08:11:25,32.23,Trujillo,ATM
TRX023960,1156,5,2026-01-05 03:02:19,108.95,Piura,POS
TRX023961,2861,76,2025-08-28 22:42:47,169.43,Piura,ATM
TRX023962,2892,89,2026-02-01 07:21:21,92.02,Arequipa,POS
TRX023963,250,62,2026-01-13 11:36:11,45.61,Trujillo,ATM
TRX023964,1138,100,2026-05-29 04:31:59,18.14,Arequipa,Web
TRX023965,758,34,2025-06-29 11:09:08,141.26,Trujillo,App
TRX023966,67,87,2026-05-27 23:11:27,106.47,Piura,ATM
TRX023967,2937,85,2025-11-09 13:35:24,134.04,Arequipa,Web
TRX023968,2168,52,2026-02-13 02:51:51,37.4,Trujillo,POS
TRX023969,2086,14,2025-06-20 07:57:11,16.24,Arequipa,App
TRX023970,1423,59,2025-12-08 03:06:16,4.21,Lima,Web
TRX023971,314,42,2025-10-10 13:41:57,63.74,Cusco,ATM
TRX023972,562,12,2025-10-28 11:20:59,12.77,Piura,POS
TRX023973,2020,12,2025-11-27 10:57:38,225.5,Arequipa,Web
TRX023974,840,68,2025-09-05 07:36:23,179.4,Lima,Web
TRX023975,759,73,2025-07-18 02:12:10,33.57,Arequipa,App
TRX023976,1802,23,2025-08-19 19:57:28,0.64,Piura,Web
TRX023977,1272,7,2025-09-16 04:33:58,18.17,Piura,ATM
TRX023978,2434,2,2026-04-13 04:31:32,45.22,Trujillo,App
TRX023979,2797,22,2025-09-10 23:35:28,36.01,Cusco,Web
TRX023980,2332,72,2026-01-23 15:41:27,96.84,Lima,App
TRX023981,190,71,2025-08-15 18:09:39,601.91,Cusco,App
TRX023982,660,95,2025-08-17 04:15:48,370.71,Piura,POS
TRX023983,2373,36,2026-03-29 02:12:17,47.8,Lima,ATM
TRX023984,2014,3,2025-11-23 05:14:59,7.75,Piura,Web
TRX023985,778,77,2026-03-13 16:14:25,177.11,Lima,ATM
TRX023986,2854,97,2026-01-21 18:22:11,21.73,Piura,POS
TRX023987,2494,81,2025-10-13 08:09:20,32.06,Cusco,App
TRX023988,225,35,2026-04-23 20:54:47,193.25,Lima,Web
TRX023989,78,23,2025-09-28 23:03:47,91.03,Piura,ATM
TRX023990,1081,2,2025-10-15 15:44:42,310.62,Arequipa,Web
TRX023991,1253,86,2026-02-08 16:08:46,114.11,Arequipa,App
TRX023992,2568,61,2025-09-16 10:08:13,113.63,Arequipa,App
TRX023993,1746,46,2026-02-06 18:32:03,1.85,Trujillo,Web
TRX023994,2333,58,2026-03-17 12:41:28,196.61,Trujillo,Web
TRX023995,1075,59,2026-05-06 08:57:32,8.4,Trujillo,App
TRX023996,1970,35,2026-04-15 10:34:49,78.74,Arequipa,Web
TRX023997,876,78,2025-12-12 11:17:10,1.96,Piura,Web
TRX023998,1292,17,2026-04-23 15:40:16,29.44,Arequipa,App
TRX023999,244,40,2025-06-17 13:30:03,71.03,Arequipa,App
TRX024000,2914,78,2025-09-21 17:08:21,197.29,Arequipa,POS
TRX024001,2197,99,2026-01-30 18:06:13,95.08,Piura,ATM
TRX024002,2106,99,2025-12-02 07:12:36,27.07,Trujillo,ATM
TRX024003,2914,8,2026-05-04 10:59:30,155.66,Arequipa,POS
TRX024004,2295,17,2025-06-13 12:14:43,141.27,Trujillo,App
TRX024005,1159,38,2026-03-24 14:35:39,2.23,Arequipa,Web
TRX024006,1468,21,2025-08-09 21:16:40,1.47,Trujillo,Web
TRX024007,1477,5,2025-11-25 13:17:26,95.94,Arequipa,POS
TRX024008,945,28,2025-12-29 09:31:40,58.73,Arequipa,ATM
TRX024009,2153,5,2026-02-28 08:16:23,108.61,Cusco,POS
TRX024010,2203,55,2025-12-12 07:42:04,23.87,Arequipa,POS
TRX024011,302,37,2026-04-11 18:19:52,256.54,Lima,Web
TRX024012,2201,72,2026-03-06 10:34:07,15.25,Cusco,Web
TRX024013,600,68,2025-11-28 14:31:47,46.02,Lima,POS
TRX024014,1401,73,2025-07-25 08:59:59,46.09,Cusco,Web
TRX024015,1069,11,2025-12-16 21:07:47,38.8,Trujillo,ATM
TRX024016,1750,12,2025-08-15 09:39:12,118.18,Trujillo,Web
TRX024017,2186,82,2025-12-20 07:34:43,112.7,Piura,Web
TRX024018,1096,37,2026-05-26 22:58:24,270.6,Cusco,POS
TRX024019,1413,31,2026-05-09 22:07:35,19.74,Arequipa,POS
TRX024020,383,62,2026-05-05 18:27:31,321.31,Arequipa,App
TRX024021,1451,65,2025-07-22 21:12:24,43.13,Trujillo,Web
TRX024022,2012,36,2025-09-26 00:11:06,253.46,Lima,Web
TRX024023,2884,5,2025-09-17 01:46:17,231.88,Piura,Web
TRX024024,2108,69,2026-04-25 21:34:57,169.6,Cusco,Web
TRX024025,2789,41,2026-04-08 18:05:42,18.95,Lima,ATM
TRX024026,389,29,2025-06-12 03:46:26,21.24,Piura,POS
TRX024027,1654,40,2025-11-13 23:58:26,205.04,Cusco,Web
TRX024028,1395,5,2025-10-25 05:32:14,44.43,Cusco,App
TRX024029,1482,70,2025-12-16 04:43:21,352.5,Cusco,POS
TRX024030,2999,87,2026-03-16 13:12:49,101.44,Lima,POS
TRX024031,2950,13,2026-02-06 05:03:41,51.09,Piura,POS
TRX024032,2403,56,2026-05-18 20:16:37,103.94,Piura,App
TRX024033,1727,15,2025-06-21 04:45:03,355.55,Piura,App
TRX024034,1676,62,2025-10-11 07:49:54,73.78,Piura,POS
TRX024035,473,93,2025-10-29 03:06:48,271.26,Piura,ATM
TRX024036,2675,80,2026-02-18 20:48:19,107.79,Arequipa,POS
TRX024037,1697,23,2025-12-07 11:22:51,163.8,Cusco,POS
TRX024038,2369,10,2025-10-14 08:43:38,75.82,Arequipa,POS
TRX024039,1073,49,2026-01-19 21:21:28,617.39,Lima,Web
TRX024040,3003,36,2025-12-06 09:02:42,153.68,Piura,Web
TRX024041,1142,75,2025-08-10 19:52:41,24.11,Arequipa,ATM
TRX024042,494,12,2026-05-17 08:55:31,21.4,Lima,Web
TRX024043,490,78,2026-03-30 06:55:52,9.63,Trujillo,App
TRX024044,2744,72,2026-04-10 17:33:25,92.21,Lima,App
TRX024045,1303,48,2026-03-09 11:46:02,282.85,Arequipa,Web
TRX024046,470,42,2025-10-17 18:12:30,20.9,Cusco,ATM
TRX024047,2261,65,2025-07-29 08:31:43,37.03,Lima,App
TRX024048,2840,72,2026-03-14 14:56:27,4.35,Cusco,ATM
TRX024049,1339,67,2026-02-01 05:53:49,99.51,Trujillo,ATM
TRX024050,1809,38,2025-07-13 01:08:13,6.84,Arequipa,Web
TRX024051,458,99,2026-05-10 15:20:22,116.06,Arequipa,Web
TRX024052,1574,55,2026-06-07 11:50:13,257.58,Lima,Web
TRX024053,100,43,2026-05-21 19:23:11,37.5,Piura,Web
TRX024054,2445,38,2026-05-24 14:08:16,82.39,Cusco,ATM
TRX024055,835,64,2025-06-21 16:20:51,21.32,Piura,ATM
TRX024056,1566,94,2025-10-18 12:08:55,121.73,Arequipa,App
TRX024057,1578,54,2025-09-11 18:57:09,219.53,Lima,App
TRX024058,1556,17,2025-11-21 14:46:32,19.8,Arequipa,ATM
TRX024059,2191,30,2026-05-03 14:05:41,88.84,Arequipa,POS
TRX024060,2112,75,2026-04-13 03:28:30,61.87,Lima,ATM
TRX024061,2843,4,2025-08-21 11:28:07,67.91,Trujillo,Web
TRX024062,1715,27,2025-07-19 18:54:25,97.27,Trujillo,App
TRX024063,2548,77,2025-12-11 20:14:18,253.18,Arequipa,ATM
TRX024064,1645,39,2026-01-13 08:22:04,34.3,Cusco,Web
TRX024065,426,20,2026-04-28 07:33:12,85.86,Lima,App
TRX024066,2805,3,2026-04-21 20:26:36,324.3,Trujillo,POS
TRX024067,2041,68,2025-11-20 14:44:43,68.65,Trujillo,POS
TRX024068,2120,12,2025-07-05 18:46:32,33.33,Trujillo,App
TRX024069,66,13,2025-06-16 23:16:36,102.26,Lima,App
TRX024070,531,76,2025-12-05 07:23:39,203.93,Piura,ATM
TRX024071,3021,87,2025-09-19 11:10:47,63.95,Arequipa,Web
TRX024072,524,51,2026-04-05 10:57:57,18.96,Lima,ATM
TRX024073,1571,93,2026-01-29 13:19:13,34.78,Trujillo,ATM
TRX024074,1475,34,2026-05-03 20:37:00,36.79,Cusco,POS
TRX024075,1961,51,2026-02-10 03:03:24,377.24,Arequipa,Web
TRX024076,494,96,2026-01-14 05:02:27,3.26,Cusco,ATM
TRX024077,719,85,2026-03-10 09:02:24,23.89,Arequipa,ATM
TRX024078,163,82,2025-10-08 08:01:47,144.53,Arequipa,Web
TRX024079,1893,77,2026-05-23 10:39:52,23.94,Cusco,ATM
TRX024080,2989,46,2026-05-11 07:51:41,53.6,Arequipa,POS
TRX024081,12,53,2025-11-20 20:45:31,22.22,Trujillo,Web
TRX024082,2909,98,2025-09-13 22:08:12,65.07,Arequipa,Web
TRX024083,362,68,2025-08-02 16:19:20,167.1,Arequipa,ATM
TRX024084,2908,39,2025-12-13 15:19:35,111.08,Arequipa,App
TRX024085,2166,26,2025-08-17 05:12:45,55.42,Cusco,POS
TRX024086,2608,84,2026-04-09 19:33:30,205.46,Trujillo,ATM
TRX024087,1634,19,2025-11-27 12:50:12,19.87,Lima,POS
TRX024088,2879,45,2025-08-05 20:11:01,249.28,Trujillo,Web
TRX024089,771,47,2026-03-08 00:06:11,21.18,Cusco,App
TRX024090,1969,52,2026-05-02 04:04:27,1.82,Lima,ATM
TRX024091,2270,5,2025-12-07 19:39:31,40.18,Trujillo,Web
TRX024092,983,38,2025-07-04 07:45:24,65.77,Lima,Web
TRX024093,405,79,2025-06-18 16:29:27,33.64,Piura,POS
TRX024094,777,13,2025-09-23 11:44:09,106.58,Piura,App
TRX024095,1441,9,2026-06-09 19:08:26,54.47,Arequipa,Web
TRX024096,1734,84,2025-06-21 00:32:47,344.95,Piura,Web
TRX024097,2430,67,2026-05-24 08:31:10,52.12,Cusco,POS
TRX024098,1048,4,2025-09-05 16:44:39,274.0,Trujillo,ATM
TRX024099,2300,36,2025-10-22 01:19:53,198.26,Cusco,App
TRX024100,1312,31,2026-05-27 11:16:45,104.63,Trujillo,POS
TRX024101,2553,6,2026-06-01 11:28:19,60.81,Piura,POS
TRX024102,2727,51,2026-04-22 22:00:40,76.59,Trujillo,ATM
TRX024103,307,4,2025-09-22 12:21:32,139.94,Piura,ATM
TRX024104,994,92,2025-06-18 09:00:01,76.06,Arequipa,ATM
TRX024105,1261,16,2025-12-21 20:59:18,49.53,Piura,POS
TRX024106,239,28,2025-07-20 21:35:44,200.93,Trujillo,ATM
TRX024107,486,20,2026-05-13 06:13:32,122.1,Lima,App
TRX024108,1330,95,2025-08-01 23:16:43,70.98,Trujillo,App
TRX024109,1298,75,2026-02-11 03:39:24,115.6,Piura,POS
TRX024110,181,16,2025-11-14 07:44:16,51.2,Arequipa,Web
TRX024111,1688,49,2025-10-03 20:48:57,255.66,Piura,Web
TRX024112,398,9,2025-12-24 13:19:13,54.44,Lima,ATM
TRX024113,2435,36,2025-10-30 05:55:14,25.68,Cusco,Web
TRX024114,1547,78,2025-09-09 17:29:01,273.88,Piura,ATM
TRX024115,2202,17,2025-10-04 06:58:43,127.83,Cusco,App
TRX024116,2650,84,2025-07-11 10:03:15,41.67,Lima,Web
TRX024117,1187,71,2025-06-13 22:40:32,145.05,Piura,Web
TRX024118,757,39,2025-11-10 04:13:39,23.42,Cusco,App
TRX024119,1353,13,2025-09-02 19:49:52,19.15,Lima,POS
TRX024120,1057,33,2026-01-20 13:32:15,293.04,Cusco,App
TRX024121,85,95,2025-12-10 14:53:58,271.82,Cusco,POS
TRX024122,1133,40,2025-11-20 10:23:36,160.39,Cusco,POS
TRX024123,1514,92,2025-06-20 08:38:51,139.83,Piura,App
TRX024124,2015,89,2025-12-19 06:25:08,412.37,Piura,App
TRX024125,1650,100,2025-10-13 15:44:26,25.51,Arequipa,App
TRX024126,2508,74,2026-05-18 09:49:50,225.82,Trujillo,POS
TRX024127,494,47,2025-07-11 17:22:07,2.38,Arequipa,Web
TRX024128,6,82,2026-01-27 08:02:24,67.66,Arequipa,App
TRX024129,1711,72,2025-11-21 02:50:10,171.28,Cusco,App
TRX024130,79,97,2026-03-08 21:52:05,135.46,Cusco,App
TRX024131,818,11,2025-10-06 05:17:18,90.8,Lima,POS
TRX024132,1166,43,2025-07-27 06:13:56,126.93,Trujillo,App
TRX024133,1056,2,2025-09-08 06:30:27,130.09,Arequipa,Web
TRX024134,2380,7,2025-11-06 18:08:39,22.73,Trujillo,App
TRX024135,600,48,2026-01-29 18:49:20,2.07,Trujillo,ATM
TRX024136,2560,81,2025-11-20 23:50:50,166.93,Piura,POS
TRX024137,1342,67,2026-03-04 09:48:32,83.74,Piura,App
TRX024138,388,25,2025-07-22 04:18:12,61.06,Cusco,ATM
TRX024139,1011,8,2025-12-13 10:31:19,0.12,Lima,App
TRX024140,2441,82,2025-07-08 14:37:38,411.07,Arequipa,ATM
TRX024141,1388,5,2026-01-12 14:43:30,148.17,Lima,POS
TRX024142,2833,44,2025-10-22 14:12:29,138.24,Trujillo,ATM
TRX024143,2610,81,2026-04-23 17:47:06,53.81,Piura,POS
TRX024144,1944,29,2026-01-08 16:02:29,191.95,Cusco,POS
TRX024145,996,41,2025-09-27 12:41:10,5.9,Trujillo,Web
TRX024146,1629,13,2026-01-17 09:46:51,95.23,Arequipa,ATM
TRX024147,128,13,2025-11-15 21:23:12,388.34,Trujillo,ATM
TRX024148,667,52,2026-01-29 19:55:09,176.6,Arequipa,Web
TRX024149,596,44,2025-12-28 20:01:53,43.35,Arequipa,ATM
TRX024150,2010,25,2026-03-10 11:23:20,111.13,Trujillo,App
TRX024151,1962,85,2025-11-28 23:40:11,274.0,Trujillo,Web
TRX024152,1367,85,2025-12-02 06:41:59,22.21,Trujillo,POS
TRX024153,972,36,2026-03-16 19:16:53,177.62,Piura,App
TRX024154,2330,63,2026-02-08 13:17:20,1111.63,Lima,POS
TRX024155,2099,90,2025-11-03 19:32:07,125.01,Arequipa,Web
TRX024156,2884,76,2026-01-08 11:27:37,9.06,Arequipa,POS
TRX024157,653,80,2026-01-22 10:30:49,28.21,Lima,Web
TRX024158,749,87,2025-09-21 19:33:40,222.01,Arequipa,Web
TRX024159,2794,85,2026-02-12 00:50:23,56.58,Piura,Web
TRX024160,2897,87,2025-08-04 02:11:35,2.84,Arequipa,App
TRX024161,3001,67,2025-09-21 03:49:26,27.85,Arequipa,App
TRX024162,673,18,2025-06-28 16:04:54,37.13,Piura,App
TRX024163,828,69,2026-01-17 17:38:41,147.35,Trujillo,App
TRX024164,1529,71,2026-03-23 02:00:34,168.45,Cusco,App
TRX024165,1318,34,2025-12-17 13:11:39,115.05,Cusco,POS
TRX024166,1752,82,2025-07-01 16:14:06,59.57,Trujillo,App
TRX024167,2134,98,2025-09-09 01:44:31,267.28,Lima,Web
TRX024168,2893,26,2025-12-30 06:24:01,84.35,Lima,ATM
TRX024169,510,52,2025-06-26 18:31:16,63.61,Lima,ATM
TRX024170,595,22,2025-06-15 03:06:56,159.63,Piura,ATM
TRX024171,624,55,2026-05-29 18:04:44,176.71,Piura,POS
TRX024172,1389,4,2025-10-30 20:00:29,41.67,Lima,App
TRX024173,2081,34,2026-05-13 11:14:35,38.24,Lima,App
TRX024174,1368,15,2025-10-29 09:32:32,32.6,Piura,Web
TRX024175,1853,95,2025-09-06 09:21:31,253.47,Trujillo,ATM
TRX024176,2598,41,2026-01-06 06:18:03,36.81,Cusco,Web
TRX024177,1483,61,2026-05-12 07:14:35,195.98,Piura,Web
TRX024178,139,21,2026-03-25 12:28:13,42.69,Trujillo,Web
TRX024179,1870,56,2026-01-15 01:10:25,21.84,Piura,ATM
TRX024180,291,7,2026-05-28 04:08:31,63.11,Lima,Web
TRX024181,702,30,2025-07-05 19:07:16,5.37,Piura,POS
TRX024182,402,41,2025-09-02 02:21:41,53.16,Cusco,Web
TRX024183,2802,71,2025-06-20 05:06:11,34.7,Cusco,POS
TRX024184,1129,6,2025-10-04 15:22:27,31.2,Piura,Web
TRX024185,2524,79,2025-07-31 23:20:10,26.53,Lima,Web
TRX024186,2434,8,2025-11-05 07:42:25,197.72,Arequipa,ATM
TRX024187,2267,70,2026-02-02 19:53:19,118.96,Cusco,Web
TRX024188,1839,18,2025-08-05 17:09:17,123.93,Trujillo,Web
TRX024189,1088,7,2025-09-12 12:20:16,29.92,Trujillo,App
TRX024190,2158,51,2025-08-05 11:10:14,35.32,Trujillo,App
TRX024191,2969,26,2026-06-01 09:05:36,30.52,Trujillo,App
TRX024192,1498,64,2025-08-11 16:39:04,54.67,Arequipa,ATM
TRX024193,2084,42,2025-10-23 23:25:40,21.06,Piura,POS
TRX024194,1824,36,2026-05-09 05:40:49,7.28,Cusco,ATM
TRX024195,2764,87,2026-02-12 02:20:18,82.51,Cusco,POS
TRX024196,1424,34,2025-08-13 11:14:04,157.33,Piura,POS
TRX024197,901,93,2025-10-19 16:38:09,21.88,Cusco,App
TRX024198,2047,76,2025-09-27 02:24:32,124.99,Arequipa,POS
TRX024199,1793,91,2026-04-23 00:35:23,54.04,Lima,Web
TRX024200,2225,27,2026-05-13 18:26:09,190.54,Arequipa,Web
TRX024201,1140,21,2026-05-06 02:36:36,56.9,Cusco,Web
TRX024202,508,86,2026-03-16 09:47:51,123.83,Trujillo,Web
TRX024203,2550,19,2026-01-13 18:03:27,267.2,Lima,POS
TRX024204,2959,62,2025-08-01 02:36:08,144.63,Cusco,POS
TRX024205,2926,38,2025-12-06 09:44:51,542.31,Cusco,POS
TRX024206,1114,22,2025-09-15 09:20:04,26.64,Lima,ATM
TRX024207,2821,71,2025-11-28 12:54:50,61.17,Arequipa,App
TRX024208,1913,49,2025-10-21 07:06:47,55.86,Trujillo,App
TRX024209,293,12,2026-05-12 04:36:57,14.02,Cusco,App
TRX024210,928,25,2026-02-04 14:57:42,71.56,Arequipa,Web
TRX024211,2617,71,2025-11-15 02:00:47,91.72,Piura,ATM
TRX024212,211,61,2025-09-03 17:36:57,80.11,Piura,ATM
TRX024213,940,32,2026-04-21 11:47:28,8.19,Piura,POS
TRX024214,1712,79,2025-06-28 02:47:06,19.28,Cusco,ATM
TRX024215,1896,79,2026-01-09 08:32:15,20.87,Lima,App
TRX024216,2277,18,2026-04-12 16:28:13,13.43,Cusco,POS
TRX024217,2216,94,2026-05-01 04:25:08,77.0,Arequipa,App
TRX024218,1346,66,2025-08-25 04:47:40,5.25,Trujillo,ATM
TRX024219,2327,57,2026-02-21 01:45:08,169.35,Cusco,App
TRX024220,2854,72,2025-12-04 16:43:58,67.08,Trujillo,Web
TRX024221,115,64,2026-02-12 08:16:06,73.11,Piura,ATM
TRX024222,1291,80,2025-08-14 06:59:26,28.51,Trujillo,POS
TRX024223,2052,44,2026-03-16 18:53:05,221.4,Piura,POS
TRX024224,514,100,2025-09-06 06:45:46,22.92,Cusco,ATM
TRX024225,2999,80,2026-05-12 03:58:39,472.63,Piura,POS
TRX024226,2561,3,2026-02-22 19:58:30,76.51,Piura,App
TRX024227,1555,77,2025-08-12 11:57:51,199.96,Trujillo,Web
TRX024228,460,90,2026-02-09 04:32:50,23.93,Cusco,ATM
TRX024229,825,100,2026-01-10 09:46:23,4.11,Piura,Web
TRX024230,2688,45,2025-11-05 23:42:37,162.6,Arequipa,POS
TRX024231,1917,82,2025-08-24 04:11:24,9.92,Lima,App
TRX024232,1785,62,2026-04-11 11:33:41,45.28,Arequipa,POS
TRX024233,564,64,2026-03-07 08:48:50,256.18,Arequipa,App
TRX024234,798,91,2025-12-01 08:51:23,84.99,Lima,App
TRX024235,2663,64,2025-10-07 00:42:00,230.85,Trujillo,ATM
TRX024236,1526,36,2025-11-20 00:27:46,402.95,Arequipa,POS
TRX024237,907,16,2026-04-13 12:01:40,34.72,Trujillo,ATM
TRX024238,1311,72,2026-06-02 04:41:44,39.99,Lima,POS
TRX024239,912,29,2026-06-09 11:54:40,276.28,Trujillo,App
TRX024240,1660,18,2025-11-26 11:49:57,253.35,Arequipa,POS
TRX024241,236,68,2025-11-29 00:40:35,161.78,Trujillo,ATM
TRX024242,2400,10,2026-03-01 20:03:11,32.04,Trujillo,POS
TRX024243,224,67,2026-05-10 23:24:54,100.51,Trujillo,POS
TRX024244,404,74,2025-08-14 04:19:49,45.12,Arequipa,ATM
TRX024245,1525,24,2026-02-22 05:18:17,7.11,Piura,App
TRX024246,2650,95,2026-04-28 14:04:58,124.47,Lima,App
TRX024247,547,9,2026-05-26 23:22:36,141.54,Lima,ATM
TRX024248,997,82,2026-05-10 15:15:11,106.78,Trujillo,ATM
TRX024249,1716,78,2026-04-25 08:03:22,252.21,Cusco,ATM
TRX024250,1141,88,2026-05-24 14:18:04,128.62,Arequipa,Web
TRX024251,1032,99,2025-08-12 06:05:31,14.29,Lima,POS
TRX024252,118,66,2026-06-01 21:10:08,35.77,Lima,App
TRX024253,2534,86,2025-11-19 15:32:47,160.25,Lima,ATM
TRX024254,2492,99,2025-11-15 06:35:40,66.11,Lima,ATM
TRX024255,637,28,2025-09-03 22:24:22,63.37,Lima,App
TRX024256,1229,39,2026-02-18 23:31:29,125.43,Cusco,ATM
TRX024257,2324,15,2026-03-21 22:28:15,353.24,Arequipa,POS
TRX024258,112,66,2025-10-11 05:02:51,63.12,Cusco,POS
TRX024259,664,8,2025-07-15 06:36:18,128.6,Lima,POS
TRX024260,2998,66,2025-07-18 08:59:05,205.02,Lima,App
TRX024261,2551,27,2025-12-27 19:55:49,1.21,Piura,POS
TRX024262,2512,84,2026-03-09 05:22:20,278.54,Trujillo,Web
TRX024263,522,30,2026-04-06 04:01:31,54.85,Piura,App
TRX024264,778,89,2025-10-30 10:59:05,129.81,Piura,POS
TRX024265,2202,51,2026-04-23 14:50:50,76.67,Trujillo,App
TRX024266,2858,71,2026-02-16 22:23:08,103.59,Piura,POS
TRX024267,1552,65,2026-01-02 23:54:41,427.31,Arequipa,ATM
TRX024268,1648,29,2026-02-18 03:34:17,9.27,Lima,POS
TRX024269,425,65,2025-06-21 15:05:50,8.84,Cusco,POS
TRX024270,2410,35,2026-03-01 01:24:21,34.32,Piura,Web
TRX024271,1542,65,2025-09-03 11:34:56,148.0,Trujillo,Web
TRX024272,1553,38,2025-11-14 12:53:59,100.91,Cusco,App
TRX024273,1818,14,2025-06-28 14:30:37,123.48,Cusco,App
TRX024274,1271,65,2025-09-08 21:41:12,151.45,Piura,POS
TRX024275,48,9,2025-09-22 13:20:52,70.64,Cusco,ATM
TRX024276,2755,50,2026-04-03 13:56:57,5.02,Piura,Web
TRX024277,2079,64,2026-03-06 21:08:29,46.96,Piura,App
TRX024278,1773,78,2026-05-29 16:17:55,194.92,Lima,App
TRX024279,2440,30,2025-09-05 20:58:47,22.56,Cusco,POS
TRX024280,332,51,2025-07-10 03:26:30,50.38,Trujillo,App
TRX024281,1849,21,2025-09-15 18:27:29,125.91,Lima,Web
TRX024282,2013,25,2026-03-07 14:56:46,74.56,Trujillo,App
